Kampus,Nama_Tempat,Kategori_Awal,Kategori_Google,Rating,Total_Reviews,Latitude,Longitude,Google_Maps_Link,Tags,Kategori_Popularitas,Skor_Kepercayaan,Jarak_KM,Kategori_Jarak
Universitas Brawijaya,Malang Indomaret Gadang Bus Station,Perhentian Bus,Perhentian bus,0,0,-7.9240354,112.5985181,https://www.google.com/maps/place/Malang+Indomaret+Gadang+Bus+Station/data=!4m7!3m6!1s0x2e78821fb65c8049:0xff0440408ef82cc8!8m2!3d-7.9240354!4d112.5985181!16s%2Fg%2F11xsrsgyg4!19sChIJSYBcth-CeC4RyCz4jkBABP8?authuser=0&hl=id&rclk=1,universitas brawijaya perhentian bus perhentian bus,Sepi,4.14,3.58,Perlu Motor
Universitas Brawijaya,Groovy Family Karoke,Perhentian Bus,Perhentian bus,0,0,-7.972151,112.613342,https://www.google.com/maps/place/Groovy+Family+Karoke/data=!4m7!3m6!1s0x2e788284afa08dbf:0x3ebd06c59408ecb7!8m2!3d-7.972151!4d112.613342!16s%2Fg%2F11hd8jqb9p!19sChIJv42gr4SCeC4Rt-wIlMUGvT4?authuser=0&hl=id&rclk=1,universitas brawijaya perhentian bus perhentian bus,Sepi,4.14,2.19,Perlu Motor
Universitas Brawijaya,TK Muslimat NU 27,Perhentian Bus,Perhentian bus,0,0,-7.972426,112.615338,https://www.google.com/maps/place/TK+Muslimat+NU+27/data=!4m7!3m6!1s0x2e7882834a883399:0x444a04e7f772c99!8m2!3d-7.972426!4d112.615338!16s%2Fg%2F11f5g15q3b!19sChIJmTOISoOCeC4RmSx3f06gRAQ?authuser=0&hl=id&rclk=1,universitas brawijaya perhentian bus perhentian bus,Sepi,4.14,2.23,Perlu Motor
Universitas Brawijaya,Malang Alfamidi A. Yani Blimbing Bus Station,Perhentian Bus,Perhentian bus,0,0,-7.9380427,112.6437342,https://www.google.com/maps/place/Malang+Alfamidi+A.+Yani+Blimbing+Bus+Station/data=!4m7!3m6!1s0x2dd629952b291043:0x5e866a26c585c3d0!8m2!3d-7.9380427!4d112.6437342!16s%2Fg%2F11yj71l1lz!19sChIJQxApK5Up1i0R0MOFxSZqhl4?authuser=0&hl=id&rclk=1,universitas brawijaya perhentian bus perhentian bus,Sepi,4.14,3.67,Perlu Motor
Universitas Brawijaya,Pizza Hut Ristorante,Pizza,Pizza,4.6,6822,-7.9762821,112.6270576,https://www.google.com/maps/place/Pizza+Hut+Ristorante/data=!4m7!3m6!1s0x2dd6282413e7f717:0xa5e0b83761ce1bee!8m2!3d-7.9762821!4d112.6270576!16s%2Fg%2F1td_7spc!19sChIJF_fnEyQo1i0R7hvOYTe44KU?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sangat Populer,4.6,3.03,Perlu Motor
Universitas Brawijaya,Pizza Hut Restoran,Pizza,Pizza,4.6,5839,-7.9517276,112.6394306,https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2dd629c81699e1fb:0x1c67352343d229df!8m2!3d-7.9517276!4d112.6394306!16s%2Fg%2F1pzxnylt7!19sChIJ--GZFsgp1i0R3ynSQyM1Zxw?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sangat Populer,4.6,2.83,Perlu Motor
Universitas Brawijaya,Domino's Pizza Dinoyo,Pizza,Pizza,3.7,1478,-7.9446089,112.6114187,https://www.google.com/maps/place/Domino%27s+Pizza+Dinoyo/data=!4m7!3m6!1s0x2e7883c8e577ffad:0x4c32bf6adb95909c!8m2!3d-7.9446089!4d112.6114187!16s%2Fg%2F11h4g8vqpk!19sChIJrf935ciDeC4RnJCV22q_Mkw?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sangat Populer,3.71,0.91,Perlu Motor
Universitas Brawijaya,Pizza Combi Malang,Pizza,Pizza,4.5,1399,-7.9339049,112.6292911,https://www.google.com/maps/place/Pizza+Combi+Malang/data=!4m7!3m6!1s0x2dd629e7ec0af0ef:0x708d58a3ca787d82!8m2!3d-7.9339049!4d112.6292911!16s%2Fg%2F11c3svd4y8!19sChIJ7_AK7Ocp1i0Rgn14yqNYjXA?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sangat Populer,4.49,2.68,Perlu Motor
Universitas Brawijaya,Malibu Steak ‘n’ Pizza Terusan Kawi,Pizza,Pizza,4.4,1048,-7.9739018,112.6163295,https://www.google.com/maps/place/Malibu+Steak+%E2%80%98n%E2%80%99+Pizza+Terusan+Kawi/data=!4m7!3m6!1s0x2e78829cc360cbfd:0x2c0d821bf84cefda!8m2!3d-7.9739018!4d112.6163295!16s%2Fg%2F1tzvyw59!19sChIJ_ctgw5yCeC4R2u9M-BuCDSw?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sangat Populer,4.4,2.4,Perlu Motor
Universitas Brawijaya,Loteng Pizza & Burger,Pizza,Pizza,4.6,791,-7.9617843,112.6237588,https://www.google.com/maps/place/Loteng+Pizza+%26+Burger/data=!4m7!3m6!1s0x2dd629ff9f53059b:0xc425a2f478e1bfa6!8m2!3d-7.9617843!4d112.6237588!16s%2Fg%2F11fmdxt496!19sChIJmwVTn_8p1i0Rpr_hePSiJcQ?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sangat Populer,4.59,1.51,Perlu Motor
Universitas Brawijaya,Panties Pizza,Pizza,Pizza,4.4,776,-7.9602349,112.6224412,https://www.google.com/maps/place/Panties+Pizza/data=!4m7!3m6!1s0x2dd629e7b55a45bb:0xf15ee7364611b8a7!8m2!3d-7.9602349!4d112.6224412!16s%2Fg%2F11c1nsb33q!19sChIJu0Vatecp1i0Rp7gRRjbnXvE?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sangat Populer,4.39,1.29,Perlu Motor
Universitas Brawijaya,Cissipizza Sarangan,Pizza,Pizza,4.7,773,-7.9612771,112.635437,https://www.google.com/maps/place/Cissipizza+Sarangan/data=!4m7!3m6!1s0x2dd629983c420403:0x6aeecae77c1a8f47!8m2!3d-7.9612771!4d112.635437!16s%2Fg%2F11j375h6q4!19sChIJAwRCPJgp1i0RR48afOfK7mo?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sangat Populer,4.69,2.58,Perlu Motor
Universitas Brawijaya,Kukasi Nasi Martabak ( by lempoeng ),Pizza,Martabak,4.2,453,-7.9482425,112.6092822,https://www.google.com/maps/place/Kukasi+Nasi+Martabak+%28+by+lempoeng+%29/data=!4m7!3m6!1s0x2e78827233cde0db:0x45676154f17c0dc2!8m2!3d-7.9482425!4d112.6092822!16s%2Fg%2F11b6wlfs_p!19sChIJ2-DNM3KCeC4Rwg188VRhZ0U?authuser=0&hl=id&rclk=1,universitas brawijaya pizza martabak,Sangat Populer,4.2,0.68,Perlu Motor
Universitas Brawijaya,Trix House,Pizza,Guest house,4.2,441,-7.9549759,112.6167842,https://www.google.com/maps/place/Trix+House/data=!4m10!3m9!1s0x2e78832b1b73e207:0x48c94e7ef836c16b!5m2!4m1!1i2!8m2!3d-7.9549759!4d112.6167842!16s%2Fg%2F11sdwfsb4w!19sChIJB-JzGyuDeC4Ra8E2-H5OyUg?authuser=0&hl=id&rclk=1,universitas brawijaya pizza guest house,Sangat Populer,4.2,0.44,Jalan Kaki
Universitas Brawijaya,Cissipizza Streetbites Wilis,Pizza,Pizza,4.6,228,-7.9729521,112.6169921,https://www.google.com/maps/place/Cissipizza+Streetbites+Wilis/data=!4m7!3m6!1s0x2e7883aaa3811287:0xc2f292054922bb17!8m2!3d-7.9729521!4d112.6169921!16s%2Fg%2F11ydr53hsg!19sChIJhxKBo6qDeC4RF7siSQWS8sI?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Lumayan Ramai,4.56,2.31,Perlu Motor
Universitas Brawijaya,Rawon Cak Wot,Pizza,Jawa Timur,4.4,226,-7.9442772,112.6194422,https://www.google.com/maps/place/Rawon+Cak+Wot/data=!4m7!3m6!1s0x2e7882757806315d:0x407f4bf5ae1e4165!8m2!3d-7.9442772!4d112.6194422!16s%2Fg%2F11f3jk8dnt!19sChIJXTEGeHWCeC4RZUEervVLf0A?authuser=0&hl=id&rclk=1,universitas brawijaya pizza jawa timur,Lumayan Ramai,4.38,1.1,Perlu Motor
Universitas Brawijaya,Hot Slice Pizza,Pizza,Pizza,4.7,208,-7.9630172,112.6244496,https://www.google.com/maps/place/Hot+Slice+Pizza/data=!4m7!3m6!1s0x2e788369df8495d5:0x2d7651ad988193d1!8m2!3d-7.9630172!4d112.6244496!16s%2Fg%2F11q7ct1k4y!19sChIJ1ZWE32mDeC4R0ZOBmK1Rdi0?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Lumayan Ramai,4.65,1.66,Perlu Motor
Universitas Brawijaya,Cissipizza Streetbites Malang,Pizza,Toko Makanan,4.6,180,-7.950681,112.608994,https://www.google.com/maps/place/Cissipizza+Streetbites+Malang/data=!4m7!3m6!1s0x2e788334682fae1f:0x63575414effa9557!8m2!3d-7.950681!4d112.608994!16s%2Fg%2F11wwpvr2dq!19sChIJH64vaDSDeC4RV5X67xRUV2M?authuser=0&hl=id&rclk=1,universitas brawijaya pizza toko makanan,Lumayan Ramai,4.55,0.56,Perlu Motor
Universitas Brawijaya,"Story! HQ (Pizza, Coffee, Udon, Fried Chicken and Book Store)",Pizza,Pizza,4.4,123,-7.9213018,112.5792879,"https://www.google.com/maps/place/Story!+HQ+%28Pizza,+Coffee,+Udon,+Fried+Chicken+and+Book+Store%29/data=!4m7!3m6!1s0x2e7881563b22d431:0x75b5b01447e99366!8m2!3d-7.9213018!4d112.5792879!16s%2Fg%2F11rq3vll5_!19sChIJMdQiO1aBeC4RZpPpRxSwtXU?authuser=0&hl=id&rclk=1",universitas brawijaya pizza pizza,Lumayan Ramai,4.36,5.14,Perlu Motor
Universitas Brawijaya,Cissipizza,Pizza,Restoran,3.8,107,-7.9391127,112.5952269,https://www.google.com/maps/place/Cissipizza/data=!4m7!3m6!1s0x2e7883f0d72312f3:0x9770de9689619b11!8m2!3d-7.9391127!4d112.5952269!16s%2Fg%2F11h24sklz1!19sChIJ8xIj1_CDeC4REZthiZbecJc?authuser=0&hl=id&rclk=1,universitas brawijaya pizza restoran,Lumayan Ramai,3.85,2.52,Perlu Motor
Universitas Brawijaya,CIA PIZZA,Pizza,Pizza,4.6,85,-7.9733001,112.6301089,https://www.google.com/maps/place/CIA+PIZZA/data=!4m7!3m6!1s0x2dd62900422d042b:0x664f73406e1d3bf2!8m2!3d-7.9733001!4d112.6301089!16s%2Fg%2F11yg3gts3z!19sChIJKwQtQgAp1i0R8jsdbkBzT2Y?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Lumayan Ramai,4.51,2.94,Perlu Motor
Universitas Brawijaya,"Pizza Tarik, Lowokwaru",Pizza,Makanan Kecil,4.3,85,-7.9345843,112.6289917,"https://www.google.com/maps/place/Pizza+Tarik,+Lowokwaru/data=!4m7!3m6!1s0x2dd629d770a3ae89:0xfb3c0db4ae479cef!8m2!3d-7.9345843!4d112.6289917!16s%2Fg%2F11ybvgnhr6!19sChIJia6jcNcp1i0R75xHrrQNPPs?authuser=0&hl=id&rclk=1",universitas brawijaya pizza makanan kecil,Lumayan Ramai,4.27,2.6,Perlu Motor
Universitas Brawijaya,Tribeca Pizza,Pizza,Restoran,4.8,72,-7.9733884,112.6235572,https://www.google.com/maps/place/Tribeca+Pizza/data=!4m7!3m6!1s0x2dd62907fca3147f:0xf2894e2097a00c7d!8m2!3d-7.9733884!4d112.6235572!16s%2Fg%2F11xrgh3mbv!19sChIJfxSj_Acp1i0RfQyglyBOifI?authuser=0&hl=id&rclk=1,universitas brawijaya pizza restoran,Lumayan Ramai,4.66,2.57,Perlu Motor
Universitas Brawijaya,Hoobz Pizza & Roti,Pizza,Pizza,4.9,70,-7.9401852,112.6593819,https://www.google.com/maps/place/Hoobz+Pizza+%26+Roti/data=!4m7!3m6!1s0x2dd6290009d04987:0x3994ab98408020c5!8m2!3d-7.9401852!4d112.6593819!16s%2Fg%2F11x7bg5v9p!19sChIJh0nQCQAp1i0RxSCAQJirlDk?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Lumayan Ramai,4.73,5.21,Perlu Motor
Universitas Brawijaya,Morebite Pizza - Kepuharjo,Pizza,Stan Pizza,4.7,67,-7.9186005,112.6132181,https://www.google.com/maps/place/Morebite+Pizza+-+Kepuharjo/data=!4m7!3m6!1s0x2e788316da5f175b:0xbf1d731192458a47!8m2!3d-7.9186005!4d112.6132181!16s%2Fg%2F11wg65whmy!19sChIJWxdf2haDeC4RR4pFkhFzHb8?authuser=0&hl=id&rclk=1,universitas brawijaya pizza stan pizza,Lumayan Ramai,4.57,3.76,Perlu Motor
Universitas Brawijaya,Pizzaholic Delivery,Pizza,Pesan-Antar Pizza,4.1,59,-7.9507988,112.6232602,https://www.google.com/maps/place/Pizzaholic+Delivery/data=!4m7!3m6!1s0x2dd629d9c952628d:0xcda719eab1823d8b!8m2!3d-7.9507988!4d112.6232602!16s%2Fg%2F11bv6pb47j!19sChIJjWJSydkp1i0Riz2CseoZp80?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pesan antar pizza,Lumayan Ramai,4.11,1.06,Perlu Motor
Universitas Brawijaya,Nagoya Pizza,Pizza,Kafe,4.4,55,-7.972085,112.6456415,https://www.google.com/maps/place/Nagoya+Pizza/data=!4m7!3m6!1s0x2dd62847b896ebf5:0xa4338326dd8e4f59!8m2!3d-7.972085!4d112.6456415!16s%2Fg%2F11f540fc_w!19sChIJ9euWuEco1i0RWU-O3SaDM6Q?authuser=0&hl=id&rclk=1,universitas brawijaya pizza kafe,Lumayan Ramai,4.33,4.14,Perlu Motor
Universitas Brawijaya,Bang Pizza - Sulfat,Pizza,Pesan-Antar Pizza,4.5,54,-7.9630536,112.6549518,https://www.google.com/maps/place/Bang+Pizza+-+Sulfat/data=!4m7!3m6!1s0x2dd629002b7b1a69:0x9e4ec631819e5fa7!8m2!3d-7.9630536!4d112.6549518!16s%2Fg%2F11xkdnn2tg!19sChIJaRp7KwAp1i0Rp1-egTHGTp4?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pesan antar pizza,Lumayan Ramai,4.4,4.69,Perlu Motor
Universitas Brawijaya,Dapur Sajen Cafe Resto Tempat makan enak Resto keluarga Pizza Enak,Pizza,Pizza,4.8,50,-7.9523757,112.603373,https://www.google.com/maps/place/Dapur+Sajen+Cafe+Resto+Tempat+makan+enak+Resto+keluarga+Pizza+Enak/data=!4m7!3m6!1s0x2e7883839ddd5c09:0x4a061fd2bd52a558!8m2!3d-7.9523757!4d112.603373!16s%2Fg%2F11tg0bt2dc!19sChIJCVzdnYODeC4RWKVSvdIfBko?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.61,1.14,Perlu Motor
Universitas Brawijaya,Pizza Ndezo,Pizza,Pizza,4.6,48,-7.916011,112.5924512,https://www.google.com/maps/place/Pizza+Ndezo/data=!4m7!3m6!1s0x2e7881d2ac608621:0x5f96fda31a9c3c81!8m2!3d-7.916011!4d112.5924512!16s%2Fg%2F11gh2qllbg!19sChIJIYZgrNKBeC4RgTycGqP9ll8?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.47,4.68,Perlu Motor
Universitas Brawijaya,Pondok Pizza Mondoroko,Pizza,Pizza,4.7,41,-7.9101092,112.6677657,https://www.google.com/maps/place/Pondok+Pizza+Mondoroko/data=!4m7!3m6!1s0x2dd62bd2ce892505:0x66c6d0df611dc2aa!8m2!3d-7.9101092!4d112.6677657!16s%2Fg%2F11hbgj1wrc!19sChIJBSWJztIr1i0RqsIdYd_QxmY?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.52,7.59,Perlu Motor
Universitas Brawijaya,Zidan Galeri Tas (Dr.pizza Mlg),Pizza,Pesan-Antar Pizza,4.8,21,-7.9886359,112.6491714,https://www.google.com/maps/place/Zidan+Galeri+Tas+%28Dr.pizza+Mlg%29/data=!4m7!3m6!1s0x2dd629a4698ea2bb:0x34116c0be832be06!8m2!3d-7.9886359!4d112.6491714!16s%2Fg%2F11ghp_54pk!19sChIJu6KOaaQp1i0RBr4y6AtsETQ?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pesan antar pizza,Sepi,4.48,5.6,Perlu Motor
Universitas Brawijaya,Pizza n Burger Kanelopp,Pizza,Pizza,4.2,21,-7.9208667,112.6258271,https://www.google.com/maps/place/Pizza+n+Burger+Kanelopp/data=!4m7!3m6!1s0x2dd62b1f807100e1:0xc36e473150c018a4!8m2!3d-7.9208667!4d112.6258271!16s%2Fg%2F11gr639kj6!19sChIJ4QBxgB8r1i0RpBjAUDFHbsM?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.17,3.75,Perlu Motor
Universitas Brawijaya,Pizza & Pasta MammaVe italian kitchen,Pizza,Pizza,4.4,20,-7.9416871,112.6550787,https://www.google.com/maps/place/Pizza+%26+Pasta+MammaVe+italian+kitchen/data=!4m7!3m6!1s0x2dd6296d96caa167:0x2271986f77d9bb7e!8m2!3d-7.9416871!4d112.6550787!16s%2Fg%2F11mxwwd500!19sChIJZ6HKlm0p1i0RfrvZd2-YcSI?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.27,4.71,Perlu Motor
Universitas Brawijaya,Luigi Pizza,Pizza,Restoran,5,18,-7.9564687,112.626872,https://www.google.com/maps/place/Luigi+Pizza/data=!4m7!3m6!1s0x2dd629d9173c38a3:0x4037c174b347014c!8m2!3d-7.9564687!4d112.626872!16s%2Fg%2F11x_6rmqd5!19sChIJozg8F9kp1i0RTAFHs3TBN0A?authuser=0&hl=id&rclk=1,universitas brawijaya pizza restoran,Sepi,4.55,1.51,Perlu Motor
Universitas Brawijaya,Gemoy Pizza,Pizza,Pizza,4.4,18,-7.9461471,112.6588253,https://www.google.com/maps/place/Gemoy+Pizza/data=!4m7!3m6!1s0x2e784173305d0eab:0x9e956b4fcb1f7030!8m2!3d-7.9461471!4d112.6588253!16s%2Fg%2F11rgslr4ds!19sChIJqw5dMHNBeC4RMHAfy09rlZ4?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.26,5.01,Perlu Motor
Universitas Brawijaya,Pizza ApaYa Tirto Utomo,Pizza,Stan Pizza,3.4,18,-7.9255468,112.5960627,https://www.google.com/maps/place/Pizza+ApaYa+Tirto+Utomo/data=!4m7!3m6!1s0x2e7883a2456f2219:0x25fdb9edec916c9a!8m2!3d-7.9255468!4d112.5960627!16s%2Fg%2F11q3vkpk1r!19sChIJGSJvRaKDeC4RmmyR7O25_SU?authuser=0&hl=id&rclk=1,universitas brawijaya pizza stan pizza,Sepi,3.79,3.57,Perlu Motor
Universitas Brawijaya,Pizza Ndoowoo,Pizza,Pesan-Antar Pizza,4.7,17,-7.9488178,112.6239752,https://www.google.com/maps/place/Pizza+Ndoowoo/data=!4m7!3m6!1s0x2dd629cb2ddcf4b3:0x3ff5b9ab4f36726!8m2!3d-7.9488178!4d112.6239752!16s%2Fg%2F11w8qgwm7y!19sChIJs_TcLcsp1i0RJmfztJpb_wM?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pesan antar pizza,Sepi,4.4,1.2,Perlu Motor
Universitas Brawijaya,De' Melted Pizza,Pizza,Pizza,4.4,14,-7.9579618,112.6110188,https://www.google.com/maps/place/De%27+Melted+Pizza/data=!4m7!3m6!1s0x2e78827c87057095:0xad1ea4c1d2c2f4b5!8m2!3d-7.9579618!4d112.6110188!16s%2Fg%2F11c2nhn3v2!19sChIJlXAFh3yCeC4RtfTC0sGkHq0?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.25,0.68,Perlu Motor
Universitas Brawijaya,Snack's & Bakery's FPTC,Pizza,Toko Roti,4.6,14,-7.9529146,112.6154151,https://www.google.com/maps/place/Snack%27s+%26+Bakery%27s+FPTC/data=!4m7!3m6!1s0x2e788279ea04b53b:0x1ac2c2c0d91385e6!8m2!3d-7.9529146!4d112.6154151!16s%2Fg%2F11b6dcx1kb!19sChIJO7UE6nmCeC4R5oUT2cDCwho?authuser=0&hl=id&rclk=1,universitas brawijaya pizza toko roti,Sepi,4.33,0.19,Jalan Kaki
Universitas Brawijaya,Charl's,Pizza,Restoran,4.2,14,-7.9573836,112.6189845,https://www.google.com/maps/place/Charl%27s/data=!4m7!3m6!1s0x2e7883aa1d0065fb:0x28db767aa244890b!8m2!3d-7.9573836!4d112.6189845!16s%2Fg%2F11h1l0ngvd!19sChIJ-2UAHaqDeC4RC4lEonp22yg?authuser=0&hl=id&rclk=1,universitas brawijaya pizza restoran,Sepi,4.17,0.8,Perlu Motor
Universitas Brawijaya,Baby Pizza & Souffle,Pizza,Kedai Kopi,3.2,14,-7.9738431,112.6116891,https://www.google.com/maps/place/Baby+Pizza+%26+Souffle/data=!4m7!3m6!1s0x2e788300332d24e9:0xc4976408262828ac!8m2!3d-7.9738431!4d112.6116891!16s%2Fg%2F11lcpqjxl3!19sChIJ6SQtMwCDeC4RrCgoJghkl8Q?authuser=0&hl=id&rclk=1,universitas brawijaya pizza kedai kopi,Sepi,3.75,2.39,Perlu Motor
Universitas Brawijaya,Madina Pizza,Pizza,Pizza,4.3,13,-7.9416843,112.6091757,https://www.google.com/maps/place/Madina+Pizza/data=!4m7!3m6!1s0x2e78820d48608f5f:0x816bfd5137252daf!8m2!3d-7.9416843!4d112.6091757!16s%2Fg%2F11g9nlqpbf!19sChIJX49gSA2CeC4Rry0lN1H9a4E?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.2,1.3,Perlu Motor
Universitas Brawijaya,Pizza toengkoe,Pizza,Toko Roti,4.8,12,-7.9397413,112.6035988,https://www.google.com/maps/place/Pizza+toengkoe/data=!4m7!3m6!1s0x2e78830051c332a1:0x7087990739c599e7!8m2!3d-7.9397413!4d112.6035988!16s%2Fg%2F11yqk_mjx7!19sChIJoTLDUQCDeC4R55nFOQeZh3A?authuser=0&hl=id&rclk=1,universitas brawijaya pizza toko roti,Sepi,4.39,1.8,Perlu Motor
Universitas Brawijaya,Fold.In Pizza Bar,Pizza,Kafe,4.6,12,-7.943417,112.6371404,https://www.google.com/maps/place/Fold.In+Pizza+Bar/data=!4m7!3m6!1s0x2dd629751e5a18db:0x952d4e66881c7c05!8m2!3d-7.943417!4d112.6371404!16s%2Fg%2F11lfbg3_zj!19sChIJ2xhaHnUp1i0RBXwciGZOLZU?authuser=0&hl=id&rclk=1,universitas brawijaya pizza kafe,Sepi,4.31,2.76,Perlu Motor
Universitas Brawijaya,Pizza Nagih Malang,Pizza,Pizza,4.8,11,-7.9421223,112.6066539,https://www.google.com/maps/place/Pizza+Nagih+Malang/data=!4m7!3m6!1s0x2e7882721b4e2347:0xccbd2fb17904c86b!8m2!3d-7.9421223!4d112.6066539!16s%2Fg%2F11f62zk7kh!19sChIJRyNOG3KCeC4Ra8gEebEvvcw?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.38,1.39,Perlu Motor
Universitas Brawijaya,Pide Turkish Pizza Cabang Ke 31 UIN Malang,Pizza,Pizza,4.9,9,-7.9515538,112.6089722,https://www.google.com/maps/place/Pide+Turkish+Pizza+Cabang+Ke+31+UIN+Malang/data=!4m7!3m6!1s0x2e788362326a7171:0xe5d1435862b41fb!8m2!3d-7.9515538!4d112.6089722!16s%2Fg%2F11sdnj0bxq!19sChIJcXFqMmKDeC4R-0ErhjUUXQ4?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.38,0.54,Perlu Motor
Universitas Brawijaya,eat me now pizza,Pizza,Pizza,5,9,-7.9645753,112.6486956,https://www.google.com/maps/place/eat+me+now+pizza/data=!4m7!3m6!1s0x2dd6297953accd91:0xb085a5da16a2ee54!8m2!3d-7.9645753!4d112.6486956!16s%2Fg%2F11j91_cfrx!19sChIJkc2sU3kp1i0RVO6iFtqlhbA?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.41,4.08,Perlu Motor
Universitas Brawijaya,Dodeela Pizza Delivery,Pizza,Pesan-Antar Pizza,4.4,8,-7.9719224,112.6452623,https://www.google.com/maps/place/Dodeela+Pizza+Delivery/data=!4m7!3m6!1s0x2dd6296f55b36a51:0x3ddd5b551fcb58f0!8m2!3d-7.9719224!4d112.6452623!16s%2Fg%2F11f666dyh8!19sChIJUWqzVW8p1i0R8FjLH1Vb3T0?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pesan antar pizza,Sepi,4.22,4.09,Perlu Motor
Universitas Brawijaya,Pizza FAMILY,Pizza,Pesan-Antar Pizza,5,7,-7.9432649,112.5937688,https://www.google.com/maps/place/Pizza+FAMILY/data=!4m7!3m6!1s0x2dd62bc610f8f215:0xf63ab2173a789df6!8m2!3d-7.9432649!4d112.5937688!16s%2Fg%2F11yv_6qg97!19sChIJFfL4EMYr1i0R9p14OheyOvY?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pesan antar pizza,Sepi,4.36,2.43,Perlu Motor
Universitas Brawijaya,Pizza Cone,Pizza,Pizza,4.6,7,-7.9797192,112.619726,https://www.google.com/maps/place/Pizza+Cone/data=!4m7!3m6!1s0x2e78830037c98f11:0xa46837fa4af7cc2c!8m2!3d-7.9797192!4d112.619726!16s%2Fg%2F11yjv2_h4_!19sChIJEY_JNwCDeC4RLMz3Svo3aKQ?authuser=0&hl=id&rclk=1,universitas brawijaya pizza pizza,Sepi,4.26,3.1,Perlu Motor
Universitas Brawijaya,Morebite Pizza - Sumbersari,Pizza,Stan Pizza,5,6,-7.9544333,112.6105696,https://www.google.com/maps/place/Morebite+Pizza+-+Sumbersari/data=!4m7!3m6!1s0x2e7883585a1949e5:0xfcfd286c34e77e16!8m2!3d-7.9544333!4d112.6105696!16s%2Fg%2F11yx0p2lbs!19sChIJ5UkZWliDeC4RFn7nNGwo_fw?authuser=0&hl=id&rclk=1,universitas brawijaya pizza stan pizza,Sepi,4.34,0.41,Jalan Kaki
Universitas Brawijaya,Pizza Gentong @KLX,Pizza,Toko Roti,5,6,-7.9682638,112.6024074,https://www.google.com/maps/place/Pizza+Gentong+@KLX/data=!4m7!3m6!1s0x2e7883267b0f0a29:0x419dc817b68c2082!8m2!3d-7.9682638!4d112.6024074!16s%2Fg%2F11rzgw5y_3!19sChIJKQoPeyaDeC4RgiCMthfInUE?authuser=0&hl=id&rclk=1,universitas brawijaya pizza toko roti,Sepi,4.34,2.16,Perlu Motor
Universitas Brawijaya,Roti Gokki MT Hariyono,Pizza,Toko Roti,5,6,-7.9478843,112.6138584,https://www.google.com/maps/place/Roti+Gokki+MT+Hariyono/data=!4m7!3m6!1s0x2e7883194b16cc49:0x2106f9a6d79982a0!8m2!3d-7.9478843!4d112.6138584!16s%2Fg%2F11zk237jn_!19sChIJScwWSxmDeC4RoIKZ16b5BiE?authuser=0&hl=id&rclk=1,universitas brawijaya pizza toko roti,Sepi,4.34,0.51,Perlu Motor
Universitas Brawijaya,Jl Gajayana 12 Malang,Pizza,Restoran,4.6,5,-7.9472785,112.6087522,https://www.google.com/maps/place/Jl+Gajayana+12+Malang/data=!4m7!3m6!1s0x2e7883cff542ec03:0xe464605670849786!8m2!3d-7.9472785!4d112.6087522!16s%2Fg%2F11g2345mcb!19sChIJA-xC9c-DeC4RhpeEcFZgZOQ?authuser=0&hl=id&rclk=1,universitas brawijaya pizza restoran,Sepi,4.23,0.8,Perlu Motor
